location,size,rooms,land_area,description,seller,price
Fürth (Unterfarrnbach),133 m²,4 Zi.,1000 m² Grundstück,HEGERICH:Wunderschön gelegenes Einfamilienhaus in zentrumsnaher Lage!,Hegerich Immobilien GmbH Franken,850.000 €
Wendelstein (Röthenbach bei St Wolfgang),207 m²,6 Zi.,466 m² Grundstück,"HEGERICH: Wunderschönes, kernsaniertes Einfamilienhaus in familienfreundlicher Lage!",Hegerich Immobilien GmbH Franken,995.000 €
Nürnberg (Gleißhammer),788 m²,24 Zi.,330 m² Grundstück,HEGERICH: Denkmalgeschützes Anwesen mit Ausbaureserve in Nbg.-Bleiweiss!,Hegerich Immobilien GmbH Franken,2.815.000 €
Fürth (Unterfarrnbach),118 m²,5 Zi.,243 m² Grundstück,HEGERICH: Wohn(t)raum für Ihre Familie - Doppelhaushälfte in ruhiger Wohngegend von Fürth,Hegerich Immobilien GmbH Franken,495.000 €
Illertissen (Illertissen),118 m²,4 Zi.,267 m² Grundstück,Tolle Doppelhaushälfte mit Garten und Garage,Pennata Immobilien GmbH,595.000 €
Hollstadt (Wargolshausen),137 m²,6 Zi.,699 m² Grundstück,Ideal auch für zwei kleine Familien - Einziehen und wohlfühlen!,Sparkassen-Immobilien-Vermittlungs-GmbH &amp; Co KG,239.000 €
Werneck (Egenhausen),118 m²,4 Zi.,381 m² Grundstück,Gepflegte Doppelhaushälfte mit viel Platz,Sparkasse Schweinfurt Haßberge,425.000 €
Philippsreut (Philippsreut),65 m²,3 Zi.,299 m² Grundstück,Doppelhaushälfte im Bayr. Wald / Philippsreut,Passauer Immobilien Resch &amp; Söhne GmbH seit 1968,170.000 €
Helmbrechts (Helmbrechts),230 m²,7 Zi.,583 m² Grundstück,"Ein nahezu neuwertiges, top gepflegtes Traumhaus, bei dem keine Wünsche offen bleiben!",vub makler GmbH &amp; Co. KG,569.000 €
Nittenau (Kaspeltshub),750 m²,15 Zi.,3700 m² Grundstück,"Drei idyllische Reihenhäuser mit großem Garten, Terrasse und 2 Stellplätzen in Kaspeltshub",Homeday GmbH,890.000 €
Selb (Oberweißenbach),230 m²,6 Zi.,575 m² Grundstück,***Ideal Gewerbe oder als Wohnhaus nutzbar***SONDERFINANZIERUNG MÖGLICH!,vub makler GmbH &amp; Co. KG,140.000 €
Starnberg (Percha),128.38 m²,5 Zi.,300 m² Grundstück,Ihr Familienglück am Starnberger See - Reihenendhaus mit Wohlfühlgarantie in Percha,PlanetHome Group GmbH,950.000 €
Heroldsberg (Heroldsberg),245 m²,11 Zi.,624 m² Grundstück,Das Zweifamilienhaus der vielen Möglichkeiten +++ 2017 modernisiert +++ auch als großes Einfamilienhaus nutzbar  +++ Spitzboden als Ausbaureserve,Immobilien-Agentur Franken,950.000 €
Welden (Welden),150 m²,6 Zi.,243 m² Grundstück,Hier fühlen sich auch große Familien wohl! Viel Platz im Herzen von Welden,Anthuber Immobilien GmbH,465.000 €
Fürth (Hardhöhe),168 m²,4 Zi.,586 m² Grundstück,HEGERICH: Ihr Traum im Winkelbungalow - Familienfreundlich und Großzügig,Hegerich Immobilien GmbH Franken,850.000 €
Bogen (Bogen),134 m²,5 Zi.,516 m² Grundstück,Wohlfühlen war noch nie so einfach! Einfamilienhaus in Bogen,Sparkasse Niederbayern-Mitte i.V. der Sparkassen-Immobilien-Vermittlungs-GmbH,539.000 €
Nürnberg (Falkenheim),120 m²,6 Zi.,642 m² Grundstück,DHH mit 642 qm Grund und Doppelgarage in Nbg. Gartenstadt/Falkenheim,b&amp;z Immoservice,499.000 €
Neusitz (Neusitz),185 m²,5 Zi.,670 m² Grundstück,AKTIONSHAUS - sichern Sie sich Ihre individuelle Prämie!,HOFU UG,469.900 €
Bechhofen (Bechhofen),185 m²,5 Zi.,680 m² Grundstück,AKTIONSHAUS - sichern Sie sich Ihre individuelle Prämie!,HOFU UG,487.900 €
Feuchtwangen (Jungenhof),182 m²,5 Zi.,610 m² Grundstück,AKTIONSHAUS - sichern Sie sich Ihre individuelle Prämie!,HOFU UG,529.900 €
Rügland (Rügland),155 m²,5 Zi.,665 m² Grundstück,AKTIONSHAUS - sichern Sie sich Ihre individuelle Prämie!,HOFU UG,409.900 €
Weidenbach (Leidendorf),182 m²,5 Zi.,600 m² Grundstück,AKTIONSHAUS - sichern Sie sich Ihre individuelle Prämie!,HOFU UG,499.900 €
Oberdachstetten (Möckenau),209 m²,5 Zi.,810 m² Grundstück,AKTIONSHAUS - sichern Sie sich Ihre individuelle Prämie!,HOFU UG,469.900 €
Ornbau (Ornbau),145 m²,4 Zi.,650 m² Grundstück,AKTIONSHAUS - sichern Sie sich Ihre individuelle Prämie!,HOFU UG,399.900 €
Steinsfeld (Ellwingshofen),161 m²,5 Zi.,720 m² Grundstück,AKTIONSHAUS - sichern Sie sich Ihre individuelle Prämie!,HOFU UG,379.900 €
Adelshofen (Haardt),143 m²,4 Zi.,800 m² Grundstück,AKTIONSHAUS - sichern Sie sich Ihre individuelle Prämie!,HOFU UG,339.900 €
Wörnitz (Bösennördlingen),107 m²,4 Zi.,620 m² Grundstück,AKTIONSHAUS - sichern Sie sich Ihre individuelle Prämie!,HOFU UG,329.900 €
Diebach (Unteroestheim),278 m²,8 Zi.,725 m² Grundstück,AKTIONSHAUS - sichern Sie sich Ihre individuelle Prämie!,HOFU UG,595.900 €
Insingen (Insingen),185 m²,5 Zi.,700 m² Grundstück,AKTIONSHAUS - sichern Sie sich Ihre individuelle Prämie!,HOFU UG,459.900 €
Herrieden (Herrieden),209 m²,5 Zi.,700 m² Grundstück,AKTIONSHAUS - sichern Sie sich Ihre individuelle Prämie!,HOFU UG,529.900 €
Mönchsroth (Mönchsroth),145 m²,4 Zi.,665 m² Grundstück,AKTIONSHAUS - sichern Sie sich Ihre individuelle Prämie!,HOFU UG,389.900 €
Wilburgstetten (Wilburgstetten),161 m²,5 Zi.,710 m² Grundstück,AKTIONSHAUS - sichern Sie sich Ihre individuelle Prämie!,HOFU UG,389.000 €
Wassertrüdingen (Wassertrüdingen),155 m²,6 Zi.,610 m² Grundstück,AKTIONSHAUS - sichern Sie sich Ihre individuelle Prämie!,HOFU UG,389.000 €
Flachslanden (Neustetten),155 m²,5 Zi.,486 m² Grundstück,AKTIONSHAUS - sichern Sie sich Ihre individuelle Prämie!,HOFU UG,389.000 €
Mühldorf (Mühldorf),131 m²,4 Zi.,470 m² Grundstück,Preisanpassung!!! Schönes Einfamilienhaus mit großem Garten in zentraler Lage,Postbank Immobilien GmbH,598.000 €
Bischofswiesen (Winkl),170.51 m²,6 Zi.,489 m² Grundstück,Toller Familienwohnsitz in ruhiger Lage,Robert Graf Pachta Immobilien,860.000 €
Coburg (Coburg),104 m²,4.5 Zi.,700 m² Grundstück,"""Klein, aber fein""! Einfamilienhaus in herrlicher Coburger Waldrandlage mit großem Garten &amp; Garage",Schweidler Immobilien,328.000 €
Flachslanden (Neustetten),155 m²,5 Zi.,480 m² Grundstück,Energieeffizientes EFH in Stadtnähe - PV-Hauskraftwerk und Nachhaltigkeitszertifikat inklusive,HOFU UG,409.900 €
Ingolstadt (Ingolstadt),214 m²,6 Zi.,530 m² Grundstück,Vermietetes Zweifamilienhaus in bester Lage von Ingolstadt,PlanetHome Group GmbH,795.000 €
Flachslanden (Neustetten),187 m²,5 Zi.,520 m² Grundstück,OKAL-Herbstspecial und KFW40 NH-Zertifikat inklusive - mit Festpreisgarantie!,HOFU UG,459.900 €
Flachslanden (Neustetten),161 m²,5 Zi.,480 m² Grundstück,Festpreis- und Fertigstellungsgarantie inklusive - NH-Förderung möglich!,HOFU UG,419.900 €
Flachslanden (Neustetten),118 m²,4 Zi.,520 m² Grundstück,Altersgerechtes Wohnen mit staatlicher Förderung und Nachhaltigkeits-Zertifikat,HOFU UG,409.900 €
Obernzenn (Hölzleinsmühle),182 m²,5 Zi.,620 m² Grundstück,"Nachhaltigkeitszertifikat, PV-Hauskraftwerk und Festpreisgarantie inklusive",HOFU UG,519.900 €
Obernzenn (Hölzleinsmühle),161 m²,5 Zi.,620 m² Grundstück,Hier brauchen Sie hohe Mieten und Heizkosten nicht mehr zu interessieren....!,HOFU UG,449.900 €
Haundorf (Obererlbach),155 m²,5 Zi.,690 m² Grundstück,NH-Zertifikat und PV-Hauskraftwerkt inklusive! - Bezahlbares EFH in Haundorf,HOFU UG,425.900 €
Haundorf (Obererlbach),107 m²,4 Zi.,622 m² Grundstück,Hier lassen Sie hohe Heizkosten kalt! - Wärmepumpe und PV-Hauskraftwerk inklusive!,HOFU UG,367.900 €
Geslau (Schwabsroth),182 m²,5 Zi.,650 m² Grundstück,Bezahlbares Eigenheim mit Nachhaltigkeitszertifikat und Festpreisgarantie,HOFU UG,499.900 €
Geslau (Schwabsroth),161 m²,5 Zi.,650 m² Grundstück,KfW40-Haus mit staatlicher Förderung und PV-Hauskraftwerk,HOFU UG,419.900 €
Windelsbach (Windelsbach),145 m²,4 Zi.,650 m² Grundstück,Aktionshaus mit Festpreisgarantie und staatlicher Förderung,HOFU UG,416.900 €
Windelsbach (Windelsbach),107 m²,4 Zi.,650 m² Grundstück,Wohnen im Alter auf einer Ebene - staatlich gefördert und energieeffizient!,HOFU UG,385.900 €
Windelsbach (Windelsbach),161 m²,5 Zi.,690 m² Grundstück,OKAL-Herbstspecial und KFW40 NH-Zertifikat inklusive - mit Festpreisgarantie!,HOFU UG,399.900 €
Windelsbach (Windelsbach),185 m²,6 Zi.,690 m² Grundstück,Energieeffizientes KfW40-Heim sucht Besitzer - staatliche Förderung und PV-Hauskraftwerk inklusive!,HOFU UG,499.900 €
Veitshöchheim (Veitshöchheim),163 m²,7 Zi.,207 m² Grundstück,Charmantes Reihenhaus in Veitshöchheim mit viel Potential,ROSENGARTH IMMOBILIEN,419.000 €
Mickhausen (Münster),221 m²,8 Zi.,705 m² Grundstück,Einzigartiges Einfamilienhaus mit viel Stauraum,Löw Immobilien GmbH,590.000 €
Rothenburg ob der Tauber (Rothenburg),107 m²,4 Zi.,670 m² Grundstück,OKAL-Herbstspecial und KFW40 NH-Zertifikat inklusive - mit Festpreisgarantie!,HOFU UG,399.900 €
Rothenburg ob der Tauber (Rothenburg),178 m²,5 Zi.,630 m² Grundstück,Stadtvilla mit Carport - Wärmepumpe und PV-Hauskraftwerk inklusive!,HOFU UG,529.900 €
Leutershausen (Leutershausen),155 m²,6 Zi.,900 m² Grundstück,Bleibende Werte schaffen - Energieeffizientes EFH mit staatlicher Förderung,HOFU UG,529.000 €
Leutershausen (Leutershausen),250 m²,8 Zi.,900 m² Grundstück,2 Wohnungen unter einem Dach - Energieeffizienz und Nachhaltigkeit inklusive!,HOFU UG,639.000 €
Dombühl (Dombühl),145 m²,4 Zi.,600 m² Grundstück,Aktionshaus mit staatlicher Förderung und Festpreisgarantie!,HOFU UG,425.900 €
Dombühl (Dombühl),155 m²,5 Zi.,600 m² Grundstück,Hier trotzen Sie den steigenden Heizkosten! KfW40-Haus mit PV-Hauskraftwerk und Wärmepumpe,HOFU UG,419.900 €
Aurach (Haselmühle),155 m²,5 Zi.,665 m² Grundstück,Schaffen Sie sich bleibende Werte - EFH mit PV-Hauskraftwerk und staatlicher Förderung!,HOFU UG,429.900 €
Aurach (Haselmühle),182 m²,5 Zi.,620 m² Grundstück,"Alles inklusive: PV-Hauskraftwerk, Wärmepumpe, Nachhaltigkeitszertifikat und staatliche Förderung!",HOFU UG,489.900 €
Neusitz (Neusitz),107 m²,4 Zi.,670 m² Grundstück,Eigentum statt Miete! - Festpreisgarantie und staatliche Förderung inklusive,HOFU UG,409.900 €
Neusitz (Neusitz),185 m²,5 Zi.,670 m² Grundstück,Zahlen Sie in der Miete auch zu hohe Heizkosten? Wir bringen Sie mit Festpreisgarantie in Ihr eigenes Energiesparhaus,HOFU UG,469.900 €
Weiltingen (Landau),161 m²,5 Zi.,690 m² Grundstück,Schaffen Sie sich jetzt bezahlbares Wohneigentum und bleibende Werte - mit Festpreisgarantie!,HOFU UG,409.000 €
Weiltingen (Hahnenberg),187 m²,5 Zi.,690 m² Grundstück,"Es spricht alles für den Neubau: Festpreis- und Liefergarantie, KfW-Förderung und Energieeffizienz!",HOFU UG,459.900 €
Bechhofen (Bechhofen),278 m²,8 Zi.,680 m² Grundstück,Kapitalanlage mit staatlicher Förderung und Festpreisgarantie,HOFU UG,612.900 €
Bechhofen (Bechhofen),187 m²,5 Zi.,640 m² Grundstück,Steigende Mieten? - Unsere Antwort in Form von nachhaltigem und energieeffizientem Neubau!,HOFU UG,469.900 €
Bechhofen (Bechhofen),182 m²,5 Zi.,650 m² Grundstück,NH-Zertifikat und PV-Hauskraftwerkt inklusive! - Bezahlbares EFH in Bechhofen,HOFU UG,529.900 €
Bechhofen (Bechhofen),185 m²,5 Zi.,680 m² Grundstück,Jetzt noch OKAL-Bauzuschuss und staatliche Förderung sichern - NH-Zertifikat inklusive!,HOFU UG,487.900 €
Feuchtwangen (Jungenhof),135 m²,4 Zi.,620 m² Grundstück,Hohe Heizkosten sind out! Energieeffizientes EFH mit PV-Hauskraftwerk und Festpreisgarantie,HOFU UG,459.900 €
Rügland (Rügland),185 m²,5 Zi.,665 m² Grundstück,Nachhaltigkeit und Energieeffizienz mit Festpreisgarantie inklusive - sparen Sie sich die Miete,HOFU UG,499.900 €
Rügland (Rügland),155 m²,5 Zi.,665 m² Grundstück,22000EUR OKAL-Bauzuschuss und staatliche Förderung inklusive!,HOFU UG,409.900 €
Weidenbach (Leidendorf),155 m²,5 Zi.,660 m² Grundstück,Miete zahlen war gestern! - EFH staatlich gefördert mit Festpreisgarantie!,HOFU UG,429.900 €
Weidenbach (Leidendorf),182 m²,5 Zi.,600 m² Grundstück,Nachhaltiges und energieeffizientes Wohnen mit staatlicher Förderung,HOFU UG,499.900 €
Oberdachstetten (Möckenau),107 m²,4 Zi.,710 m² Grundstück,Wohnen auf einer Ebene - mit PV-Hauskraftwerk und Festpreisgarantie!,HOFU UG,375.900 €
Oberdachstetten (Möckenau),209 m²,5 Zi.,810 m² Grundstück,Hohe Heizkosten unerwünscht! EFH mit PV-Hauskraftwerk und staatlicher Förderung inklusive!,HOFU UG,469.900 €
Ornbau (Ornbau),161 m²,5 Zi.,850 m² Grundstück,Schaffen Sie sich jetzt bezahlbares Wohneigentum und bleibende Werte - mit Festpreisgarantie!,HOFU UG,439.000 €
Ornbau (Ornbau),145 m²,4 Zi.,650 m² Grundstück,Ihr Traum vom Eigenheim lebt! KfW-gefördert mit Festpreisgarantie!,HOFU UG,399.900 €
Grünenbach (Schönau),135 m²,5.5 Zi.,735 m² Grundstück,Bezahlbares Einfamilienhaus auf tollem Grund  Effizienzhaus 55 im Westallgäu,Herbert Schlusche Immobilienvermittlungs GmbH,550.000 €
Steinsfeld (Ellwingshofen),182 m²,5 Zi.,660 m² Grundstück,OKAL-Herbstspecial und KFW40 NH-Zertifikat inklusive - mit Festpreisgarantie!,HOFU UG,489.900 €
Steinsfeld (Ellwingshofen),161 m²,5 Zi.,720 m² Grundstück,Hier haben Sie Sparpotenzial: Energieeffizientes Neubau-EFH mit KfW-Förderung,HOFU UG,379.900 €
Adelshofen (Haardt),145 m²,4 Zi.,650 m² Grundstück,Festpreisgarantie und staatliche Förderung inklusive - jetzt bleibende Werte schaffen!,HOFU UG,389.900 €
Adelshofen (Haardt),161 m²,5 Zi.,690 m² Grundstück,Neubau und Energieeffizienz - staatlich gefördert zum Festpreis!,HOFU UG,387.900 €
Würzburg (Lengfeld),106.6 m²,5 Zi.,129 m² Grundstück,Reihenweise Lebensfreude!,LBS Bayerische Landesbausparkasse,398.000 €
Lappersdorf (Lappersdorf),300 m²,12 Zi.,1200 m² Grundstück,Wunderschönes Hanggrundstück mit gigantischer Aussicht und großem Bestandshaus.,Immobilien Schönberger &amp; Wiener GbR,1.049.000 €
Zwiesel (Zwiesel),177 m²,7 Zi.,1153 m² Grundstück,Top gepflegtes Einfamilienhaus in Zwiesel / Bay. Wald,Postbank Immobilien GmbH,359.000 €
Adelshofen (Haardt),182 m²,5 Zi.,660 m² Grundstück,Wohnen in Stadtnähe - Toskanahaus mit staatlicher Förderung und NH-Zertifikat,HOFU UG,479.900 €
Adelshofen (Haardt),143 m²,4 Zi.,800 m² Grundstück,Wer über hohe Heizkosten und Mieten jammert ist selbst schuld!,HOFU UG,339.900 €
Eschlkam (Ritzenried),134 m²,4 Zi.,2713 m² Grundstück,Sachwert schlägt Geldwert - ideal fürs Kapital!,Sparkasse im Landkreis Cham i.V. der Sparkassen-Immobilien-Vermitttlungs- GmbH &amp; Co KG,489.000 €
Wörnitz (Bösennördlingen),118 m²,4 Zi.,620 m² Grundstück,Sie müssen nur noch einziehen! - Aktionshaus schlüsselfertig mit staatlicher Förderung!,HOFU UG,385.900 €
Wörnitz (Bösennördlingen),107 m²,4 Zi.,620 m² Grundstück,"Ihre Vorteile: Neubau in Effizienzklasse 40 NH, Festpreis- und Fertigstellungsgarantie!",HOFU UG,329.900 €
Diebach (Unteroestheim),161 m²,5 Zi.,725 m² Grundstück,Bezahlbares EFH mit staatlicher Förderung NH und Festpreisgarantie,HOFU UG,425.900 €
Diebach (Unteroestheim),278 m²,8 Zi.,725 m² Grundstück,Achtung Kapitalanlager! - MFH mit Festpreisgarantie und staatlicher Förderung!,HOFU UG,595.900 €
Egglham (Frauentödling),305 m²,9 Zi.,18000 m² Grundstück,"GROßZÜGIGER ROTTALER 3-SEITHOF MIT CA. 1.300 M² AN GEBÄUDEFLÄCHEN, DAVON CA. 300 M² WOHNFLÄCHE - CA. 18.000 M² GROßEM GRUNDSTÜCK -WIESENFLÄCHEN",ENGEL &amp; VÖLKERS  Altbayern • Burghausen • Mühldorf • Passau • Pfarrkirchen ••• EuV Immobilien.GmbH,659.000 €
Insingen (Insingen),155 m²,5 Zi.,700 m² Grundstück,Wohnen auf dem Land - Aktionshaus mit 22.000EUR Preisvorteil und staatlicher Förderung!,HOFU UG,419.900 €
Insingen (Insingen),185 m²,5 Zi.,700 m² Grundstück,Hohe Heizkosten und hohe Mieten? - Schaffen Sie sich energieeffizientes Wohneigentum mit KfW-Förderung zum Festpreis,HOFU UG,459.900 €
Herrieden (Herrieden),107 m²,4 Zi.,620 m² Grundstück,Hohe Energiekosten waren gestern - Effizienzhaus40 mit PV-Hauskraftwerk und staatlicher Förderung,HOFU UG,429.900 €
Herrieden (Herrieden),209 m²,5 Zi.,700 m² Grundstück,JETZT Wohneigentum schaffen! - Mit Festpreisgarantie und KfW-Förderung!,HOFU UG,529.900 €
Mönchsroth (Diederstetten),278 m²,8 Zi.,600 m² Grundstück,Zweifamilienhaus zur Kapitalanlage - staatlich gefördert und nachhaltig gebaut!,HOFU UG,599.900 €
Mönchsroth (Mönchsroth),145 m²,4 Zi.,665 m² Grundstück,Schluss mit hohen Heizkosten und Miete zahlen! - Energiesparhaus zum Festpreis,HOFU UG,389.900 €
Wilburgstetten (Wilburgstetten),187 m²,5 Zi.,680 m² Grundstück,Naturnah wohnen in durchdachter Architektur mit großem Platzangebot - Aktion inklusive!,HOFU UG,459.900 €
Wilburgstetten (Wilburgstetten),161 m²,5 Zi.,710 m² Grundstück,Zahlen Sie etwa hohe Mieten und hohe Heizkosten? - Energieeffizientes Wohneigentum zum Festpreis!,HOFU UG,389.000 €
Wassertrüdingen (Wassertrüdingen),145 m²,4 Zi.,610 m² Grundstück,Aktionshaus mit staatlicher Förderung und Nachhaltigkeitszertifikat,HOFU UG,449.900 €
Wassertrüdingen (Wassertrüdingen),155 m²,6 Zi.,610 m² Grundstück,Hohe Heizkosten im Altbau? Hier finden Sie die Lösung....,HOFU UG,389.000 €
Flachslanden (Neustetten),182 m²,5 Zi.,486 m² Grundstück,Wohnen in Stadtnähe - PV-Hauskraftwerk und staatliche Förderung inklusive!,HOFU UG,489.900 €
Garmisch-Partenkirchen (Partenkirchen),211 m²,8 Zi.,926 m² Grundstück,Denkmalgeschützte Landhausvilla flexibel nutzbar,ENGEL &amp; VÖLKERS  Büro Garmisch-Partenkirchen,1.600.000 €
Nürnberg (Reichelsdorf),246 m²,7 Zi.,783 m² Grundstück,Ein Traum aus Glas &amp; Holz: Architektenhaus in Reichelsdorf,RI Immobilien,1.290.000 €
Egglham (Frauentödling),,9 Zi.,5535 m² Grundstück,GROßZÜGIGER 3-SEITHOF - HOFSTELLE IM GEMEINDEGEBIET VON EGGLHAM - LANDKREIS ROTTAL-INN - NIEDERBAYERN - BAYERN - ACKER KAUFEN - ACKER VERKAUFEN ,ENGEL &amp; VÖLKERS  Altbayern • Burghausen • Mühldorf • Passau • Pfarrkirchen ••• EuV Immobilien.GmbH,549.000 €
Kissing,137 m²,5 Zi.,250 m² Grundstück,Wunderschöne und familienfreundliche KFW-40-Doppelhaushälfte in Alt-Kissing,Armbruster Immobilien,899.900 €
Kissing,137 m²,5 Zi.,230 m² Grundstück,Wunderschöne und familienfreundliche KFW-40-Doppelhaushälfte in Alt-Kissing,Armbruster Immobilien,894.900 €
Flachslanden (Neustetten),155 m²,5 Zi.,486 m² Grundstück,KfW40-Haus mit staatlicher Förderung und PV-Hauskraftwerk,HOFU UG,389.000 €
Ansbach (Ansbach),186 m²,5 Zi.,750 m² Grundstück,Stadtvilla mit Grundstück in AN-Ortsteil - Fertigstellungs- und Fixpreisgarantie inklusive!,HOFU UG,679.000 €
Ansbach (Ansbach),174 m²,5 Zi.,750 m² Grundstück,EFH mit Grundstück in AN-Ortsteil - Fertigstellungs- und Fixpreisgarantie inklusive!,HOFU UG,669.000 €
Gilching (Neugilching),120 m²,5 Zi.,276 m² Grundstück,Einfamilienhaus (freistehend) zu verkaufen,Nikki Livings GmbH,829.000 €
Erlangen (Alterlangen),108 m²,4 Zi.,227 m² Grundstück,Der kleine Traum vom großen Glück! Renovierungsbedürftiges RMH in Alterlangen,Schrettenbrunner Immobilien,479.000 €
Eckental (Brand),124 m²,5 Zi.,473 m² Grundstück,Neuwertiges Energie-Effizienz-Haus Kfw 55 in guter Lage von Brand!,Stadt- und Kreissparkasse Erlangen Höchstadt Herzogenaurach,698.000 €
Erlangen (Anger),229 m²,8 Zi.,280 m² Grundstück,MFH in Erlangen - zentrumsnah...kleine Wohnanlage zur Kapitalanlage,Stadt- und Kreissparkasse Erlangen Höchstadt Herzogenaurach,1.085.000 €
Erlangen (Tennenlohe),120 m²,5.5 Zi.,163 m² Grundstück,Reihenmittelhaus in ER-Tennenlohe...Viel Wohnraum und Ruhe!,Stadt- und Kreissparkasse Erlangen Höchstadt Herzogenaurach,520.000 €
Heldenstein (Lauterbach),286.2 m²,11 Zi.,936 m² Grundstück,"***Viel Ruhe, viel Platz, viel Lebensqualität***",CENTURY 21 Golden time Immobilien,699.000 €
Leupoldsgrün (Leupoldsgrün),120 m²,5 Zi.,1274 m² Grundstück,Schlägt jeden Neubau - Großzügiges Einfamilienhaus mit Garten,wolfrum Immobilienberatung,455.000 €
Eggenfelden (Eggenfelden),137 m²,5 Zi.,729 m² Grundstück,Das Zuhause in guter Stadtlage,Sparkasse Rottal-Inn in Vertretung der Sparkassen-Immobilien-Vermittlungs-GmbH,385.000 €
Bodenmais (Bodenmais),368 m²,6 Zi.,2000 m² Grundstück,Wohnidylle mit Fernsicht in Bodenmais - Top Landhaus in außergewöhnlicher Lage mit ca. 2000 m² Grundstück *****,Immobilien Zaglauer &amp; Gegenfurtner,998.000 €
Straubing (Sossau),140 m²,4 Zi.,959 m² Grundstück,Charmantes Einfamilienhaus mit Anbau (Altbestand) in idyllischer Lage,Gerl Immobilien,595.000 €
Erlau (Erlau),118 m²,4 Zi.,598 m² Grundstück,Altersgerechtes Wohnen - energieeffizient und nachhaltig mit KfW-Förderung,HOFU UG,499.900 €
Langenaltheim (Langenaltheim),400 m²,8 Zi.,1000 m² Grundstück,*Gelegenheit* Hof mit viel Platz in Langenaltheim,Immobilienagentur Buchenau,299.000 €
Memmelsdorf (Memmelsdorf),135 m²,4 Zi.,377 m² Grundstück,Ihr neues Familiennest mit Grundstück in Memmelsdorf,HOFU UG,559.900 €
Memmelsdorf (Memmelsdorf),135 m²,4 Zi.,377 m² Grundstück,Ihr neues Familiennest mit Grundstück in Memmelsdorf,HOFU UG,559.900 €
Memmelsdorf (Memmelsdorf),212 m²,5 Zi.,1412 m² Grundstück,Traumhaus mit Grundstück in Memmelsdorf - Individualität trifft Moderne,HOFU UG,1.375.000 €
Memmelsdorf (Memmelsdorf),162 m²,5 Zi.,636 m² Grundstück,Doppelhaushälfte mit Garten und kurzem Weg bis BA-Zentrum,HOFU UG,829.900 €
Vohburg an der Donau (Vohburg),82 m²,3 Zi.,354 m² Grundstück,Rohdiamant zum selber schleifen! Kleines Einfamilienhaus mit Platz für eigene Ideen,Homeday GmbH,329.900 €
